track type=wiggle_0 name="GM12878" description="H3K4Me1 Mark (Often Found Near Regulatory Elements) on GM12878 Cells from ENCODE"
#bedGraph section chr1:10100-89450
chr1	13625	13650	2.84
chr1	13650	13750	3
chr1	13750	13775	2.96
chr1	13775	13800	2.04
chr1	13800	13825	2
chr1	13825	13850	1.36
chr1	13850	13950	1
chr1	13950	13975	0.12
chr1	14100	14125	0.96
chr1	14125	14275	1
chr1	14275	14300	0.44
chr1	14400	14575	1
chr1	14575	14600	1.2
chr1	14600	14625	1.28
chr1	14625	14650	2
chr1	14650	14675	2.68
chr1	14675	14750	3
chr1	14750	14775	2.6
chr1	14775	14800	2
chr1	14800	14825	1.12
chr1	14825	14850	1.68
chr1	14850	14875	1.28
chr1	14875	15000	2
chr1	15000	15025	1.44
chr1	15025	15050	1
chr1	15050	15075	0.12
chr1	15100	15125	0.16
chr1	15125	15275	1
chr1	15275	15300	1.44
chr1	15300	15325	1.24
chr1	15325	15350	1.48
chr1	15350	15450	2
chr1	15450	15475	1.96
chr1	15475	15500	1
chr1	15500	15525	1.04
chr1	15525	15625	1
chr1	15625	15650	1.48
chr1	15650	15750	2
chr1	15750	15775	2.08
chr1	15775	15800	3
chr1	15800	15825	2.92
chr1	15825	15875	2
chr1	15875	15900	1.68
chr1	15900	15950	1
chr1	15950	15975	0.32
chr1	16125	16150	0.32
chr1	16150	16325	1
chr1	16325	16350	0.08
chr1	16350	16375	0.76
chr1	16375	16525	1
chr1	16525	16550	0.64
chr1	16800	16825	0.08
chr1	16825	16875	1
chr1	16875	16900	1.56
chr1	16900	17000	2
chr1	17000	17025	1.32
chr1	17025	17050	1
chr1	17050	17075	0.84
chr1	17250	17275	0.56
chr1	17275	17325	1
chr1	17325	17350	1.84
chr1	17350	17375	2.28
chr1	17375	17425	3
chr1	17425	17450	2.84
chr1	17450	17500	2
chr1	17500	17525	1.56
chr1	17525	17550	1
chr1	17550	17575	0.12
chr1	17825	17850	0.08
chr1	17850	18000	1
chr1	18000	18025	1.76
chr1	18025	18050	1.32
chr1	18050	18100	1
chr1	18100	18125	1.12
chr1	18125	18150	2.28
chr1	18150	18175	3
chr1	18175	18200	2.64
chr1	18200	18250	2
chr1	18250	18275	2.24
chr1	18275	18300	3
chr1	18300	18325	2.28
chr1	18325	18350	1.12
chr1	18350	18450	1
chr1	18450	18475	0.16
chr1	18700	18725	0.64
chr1	18725	18875	1
chr1	18875	18900	1.4
chr1	18900	19050	1
chr1	19050	19075	0.76
chr1	19075	19100	0.4
chr1	19100	19200	1
chr1	19200	19275	2
chr1	19275	19375	1
chr1	19375	19400	0.4
chr1	19525	19550	0.56
chr1	19550	19650	1
chr1	19650	19675	1.68
chr1	19675	19700	2
chr1	19700	19725	1.84
chr1	19725	19750	1.44
chr1	19750	19775	2
chr1	19775	19800	2.68
chr1	19800	19825	3
chr1	19825	19850	2.72
chr1	19850	19900	2
chr1	19900	19925	1.96
chr1	19925	19950	1
chr1	19950	19975	0.72
chr1	20075	20125	2
chr1	20125	20150	2.48
chr1	20150	20250	3
chr1	20250	20275	1.8
chr1	20275	20300	1
chr1	20300	20325	0.92
chr1	20575	20600	0.24
chr1	20600	20700	1
chr1	20700	20725	1.84
chr1	20725	20750	2.68
chr1	20750	20775	3
chr1	20775	20800	2.16
chr1	20800	20825	2
chr1	20825	20850	2.72
chr1	20850	20875	3
chr1	20875	20900	2.56
chr1	20900	20925	1.84
chr1	20925	21000	2
chr1	21000	21025	1.72
chr1	21025	21100	2
chr1	21100	21125	1.28
chr1	21125	21150	1.68
chr1	21150	21200	2
chr1	21200	21225	1.96
chr1	21225	21250	2
chr1	21250	21275	2.48
chr1	21275	21300	3
chr1	21300	21325	2.72
chr1	21325	21375	2
chr1	21375	21400	1.8
chr1	21400	21425	1
chr1	21425	21450	0.92
chr1	21450	21475	0.76
chr1	21475	21525	2
chr1	21525	21550	2.64
chr1	21550	21575	4
chr1	21575	21600	4.52
chr1	21600	21625	5
chr1	21625	21650	6.44
chr1	21650	21675	5.16
chr1	21675	21700	6
chr1	21700	21725	5.92
chr1	21725	21750	4.24
chr1	21750	21775	3.88
chr1	21775	21800	3
chr1	21800	21825	2.24
chr1	21825	21850	1
chr1	21850	21875	0.4
chr1	21875	21900	0.56
chr1	21900	21925	1
chr1	21925	21950	1.44
chr1	21950	21975	3.2
chr1	21975	22025	4
chr1	22025	22050	4.64
chr1	22050	22075	5.28
chr1	22075	22100	5
chr1	22100	22125	4.96
chr1	22125	22150	3.6
chr1	22150	22200	2
chr1	22200	22225	2.36
chr1	22225	22250	3.8
chr1	22250	22275	3.64
chr1	22275	22300	4.92
chr1	22300	22375	5
chr1	22375	22400	4.84
chr1	22400	22425	3.84
chr1	22425	22450	2.76
chr1	22450	22475	2.32
chr1	22475	22500	2
chr1	22500	22525	3
chr1	22525	22550	3.24
chr1	22550	22575	4
chr1	22575	22600	3.48
chr1	22600	22625	3
chr1	22625	22650	2.56
chr1	22650	22675	2
chr1	22675	22700	1.52
chr1	22700	22725	2
chr1	22725	22750	1.16
chr1	22750	22825	1
chr1	22825	22850	2.52
chr1	22850	22875	4.84
chr1	22875	22900	4.28
chr1	22900	23000	4
chr1	23000	23025	3.68
chr1	23025	23050	0.56
chr1	23450	23475	0.52
chr1	23475	23625	1
chr1	23625	23650	0.88
chr1	23750	23825	1
chr1	23825	23850	1.32
chr1	23850	23875	2
chr1	23875	23900	2.32
chr1	23900	23925	3.96
chr1	23925	23950	3.4
chr1	23950	23975	3
chr1	23975	24000	3.88
chr1	24000	24025	4
chr1	24025	24050	3.08
chr1	24050	24075	3
chr1	24075	24100	1.52
chr1	24100	24150	1
chr1	24150	24175	1.52
chr1	24175	24275	2
chr1	24275	24300	2.88
chr1	24300	24325	3
chr1	24325	24350	3.12
chr1	24350	24375	2.32
chr1	24375	24425	2
chr1	24425	24450	2.24
chr1	24450	24475	3.4
chr1	24475	24500	3
chr1	24500	24525	2.76
chr1	24525	24625	2
chr1	24625	24650	0.68
chr1	24725	24750	0.4
chr1	24750	24800	1
chr1	24800	24825	1.12
chr1	24825	24850	2
chr1	24850	24925	3
chr1	24925	24950	2.88
chr1	24950	25000	3
chr1	25000	25025	2.28
chr1	25025	25050	2.24
chr1	25050	25075	2
chr1	25075	25100	2.76
chr1	25100	25125	2.52
chr1	25125	25150	2.88
chr1	25150	25200	3
chr1	25200	25225	3.4
chr1	25225	25250	3
chr1	25250	25275	2.64
chr1	25275	25300	2.08
chr1	25300	25325	3.32
chr1	25325	25350	4
chr1	25350	25375	4.92
chr1	25375	25400	5.04
chr1	25400	25450	5
chr1	25450	25475	5.08
chr1	25475	25500	5.32
chr1	25500	25525	3
chr1	25525	25550	2.48
chr1	25550	25575	2.84
chr1	25575	25600	3
chr1	25600	25625	4.64
chr1	25625	25650	5
chr1	25650	25675	4.32
chr1	25675	25725	4
chr1	25725	25750	3.8
chr1	25750	25775	2.6
chr1	25775	25800	2.16
chr1	25800	25925	1
chr1	25925	25950	0.88
chr1	25975	26000	0.08
chr1	26000	26050	2
chr1	26050	26075	2.2
chr1	26075	26100	4.28
chr1	26100	26125	6.84
chr1	26125	26150	8
chr1	26150	26175	9.52
chr1	26175	26200	8.72
chr1	26200	26225	8.52
chr1	26225	26250	9
chr1	26250	26275	7.84
chr1	26275	26300	6.76
chr1	26300	26325	5.08
chr1	26325	26350	4.72
chr1	26350	26375	4.6
chr1	26375	26400	4.88
chr1	26400	26425	4
chr1	26425	26450	4.84
chr1	26450	26475	5.8
chr1	26475	26500	5.48
chr1	26500	26525	5.96
chr1	26525	26550	5.8
chr1	26550	26575	5
chr1	26575	26600	5.68
chr1	26600	26625	6.76
chr1	26625	26650	4.96
chr1	26650	26675	3.96
chr1	26675	26700	3
chr1	26700	26725	2.4
chr1	26725	26750	2.2
chr1	26750	26775	2.84
chr1	26775	26800	1.92
chr1	26800	26900	2
chr1	26900	26925	2.76
chr1	26925	26950	3
chr1	26950	26975	2.76
chr1	26975	27000	2.96
chr1	27000	27025	3.88
chr1	27025	27050	4.88
chr1	27050	27075	5
chr1	27075	27100	5.68
chr1	27100	27125	5.6
chr1	27125	27150	5
chr1	27150	27175	5.64
chr1	27175	27200	6.12
chr1	27200	27225	6.52
chr1	27225	27250	6
chr1	27250	27275	5.72
chr1	27275	27300	4.04
chr1	27300	27325	4
chr1	27325	27350	3.6
chr1	27350	27375	1.96
chr1	27375	27400	0.4
chr1	27400	27450	1
chr1	27450	27475	2.64
chr1	27475	27500	3
chr1	27500	27525	3.68
chr1	27525	27575	5
chr1	27575	27600	6.76
chr1	27600	27625	9.6
chr1	27625	27650	9.16
chr1	27650	27675	8
chr1	27675	27700	7.96
chr1	27700	27725	6.16
chr1	27725	27750	7.6
chr1	27750	27775	8.44
chr1	27775	27800	6.8
chr1	27800	27825	6
chr1	27825	27850	8.36
chr1	27850	27875	10
chr1	27875	27900	11.56
chr1	27900	27925	13.96
chr1	27925	27950	13.4
chr1	27950	27975	13.24
chr1	27975	28000	13.76
chr1	28000	28025	14.32
chr1	28025	28050	13.16
chr1	28050	28075	13.52
chr1	28075	28100	11.24
chr1	28100	28125	10.48
chr1	28125	28150	10.2
chr1	28150	28175	10.84
chr1	28175	28200	10.16
chr1	28200	28225	8.84
chr1	28225	28250	7.12
chr1	28250	28275	6.56
chr1	28275	28300	5.24
chr1	28300	28325	5.52
chr1	28325	28350	3.88
chr1	28350	28375	2.56
chr1	28375	28400	3.36
chr1	28400	28425	4
chr1	28425	28450	4.4
chr1	28450	28475	5
chr1	28475	28500	4.72
chr1	28500	28550	3
chr1	28550	28575	2.44
chr1	28575	28625	1
chr1	28675	28700	0.12
chr1	28700	28800	1
chr1	28800	28825	1.96
chr1	28825	28850	2
chr1	28850	28875	3
chr1	28875	28900	2.28
chr1	28900	28925	2.68
chr1	28925	28975	3
chr1	28975	29000	2.44
chr1	29000	29025	2
chr1	29025	29050	1.4
chr1	29050	29075	1
chr1	29075	29100	0.72
chr1	29175	29200	0.16
chr1	29200	29375	1
chr1	29375	29400	0.24
chr1	29500	29525	0.52
chr1	29525	29550	1
chr1	29550	29575	1.76
chr1	29575	29600	3
chr1	29600	29625	4.12
chr1	29625	29650	5.48
chr1	29650	29675	6
chr1	29675	29700	5.88
chr1	29700	29725	5
chr1	29725	29750	4.68
chr1	29750	29775	4.8
chr1	29775	29800	5.32
chr1	29800	29825	5.12
chr1	29825	29850	4
chr1	29850	29875	4.96
chr1	29875	29900	6.16
chr1	29900	29925	8.36
chr1	29925	29950	9.12
chr1	29950	29975	8.08
chr1	29975	30000	8.96
chr1	30000	30025	12
chr1	30025	30050	12.6
chr1	30050	30075	12.16
chr1	30075	30100	10.64
chr1	30100	30125	9.36
chr1	30125	30150	9.68
chr1	30150	30175	8.84
chr1	30175	30200	4.48
chr1	30200	30225	3.6
chr1	30225	30250	3.32
chr1	30250	30275	3
chr1	30275	30300	2.72
chr1	30300	30325	1.72
chr1	30325	30375	1
chr1	30375	30400	1.68
chr1	30400	30425	1.36
chr1	30425	30450	1
chr1	30450	30475	1.48
chr1	30475	30500	2.84
chr1	30500	30550	4
chr1	30550	30575	3.72
chr1	30575	30600	3
chr1	30600	30625	3.52
chr1	30625	30650	3.92
chr1	30650	30675	2.8
chr1	30675	30700	1.96
chr1	30700	30750	2
chr1	30750	30775	2.64
chr1	30775	30800	3.88
chr1	30800	30850	3
chr1	30850	30875	2.6
chr1	30875	30925	2
chr1	30925	30950	1.76
chr1	30950	30975	0.4
chr1	31100	31125	1.72
chr1	31125	31150	2
chr1	31150	31175	2.28
chr1	31175	31250	3
chr1	31250	31275	3.44
chr1	31275	31300	3.08
chr1	31300	31325	2
chr1	31325	31350	2.92
chr1	31350	31375	2.12
chr1	31375	31425	2
chr1	31425	31450	1.96
chr1	31450	31500	1
chr1	31500	31525	0.48
chr1	31725	31750	0.52
chr1	31750	31900	1
chr1	31900	31925	0.88
chr1	32300	32325	0.36
chr1	32325	32350	1.4
chr1	32350	32400	2
chr1	32400	32425	2.76
chr1	32425	32500	3
chr1	32500	32525	3.76
chr1	32525	32550	3
chr1	32550	32575	3.32
chr1	32575	32600	3.64
chr1	32600	32650	3
chr1	32650	32675	3.28
chr1	32675	32700	4
chr1	32700	32750	3
chr1	32750	32775	2.48
chr1	32775	32800	4.6
chr1	32800	32850	5
chr1	32850	32875	4.08
chr1	32875	32950	4
chr1	32950	32975	2.2
chr1	32975	33025	1
chr1	33025	33050	0.92
chr1	33075	33100	0.28
chr1	33100	33125	1.04
chr1	33125	33175	2
chr1	33175	33200	2.64
chr1	33200	33275	3
chr1	33275	33300	2.12
chr1	33300	33325	1.36
chr1	33325	33350	1
chr1	33350	33375	0.92
chr1	33375	33550	1
chr1	33550	33575	0.24
chr1	33700	33725	0.84
chr1	33725	33875	1
chr1	33875	33900	0.56
chr1	34200	34225	0.64
chr1	34225	34375	1
chr1	34375	34400	0.76
chr1	34500	34525	0.16
chr1	34525	34700	2
chr1	34700	34725	0.64
chr1	34850	34875	0.04
chr1	34875	34900	1.76
chr1	34900	34975	2
chr1	34975	35000	2.8
chr1	35000	35050	4
chr1	35050	35075	3
chr1	35075	35150	2
chr1	35150	35175	1.68
chr1	35175	35200	0.32
chr1	35675	35700	0.16
chr1	35700	35775	1
chr1	35775	35800	1.72
chr1	35800	35850	2
chr1	35850	35875	2.68
chr1	35875	35900	2.24
chr1	35900	35950	2
chr1	35950	35975	1.68
chr1	35975	36025	1
chr1	36025	36050	0.72
chr1	36200	36225	0.6
chr1	36225	36375	1
chr1	36375	36400	0.8
chr1	36400	36425	0.72
chr1	36425	36500	1
chr1	36500	36525	1.36
chr1	36525	36575	3
chr1	36575	36600	2.68
chr1	36600	36625	2.28
chr1	36625	36650	3.4
chr1	36650	36700	4
chr1	36700	36725	2.44
chr1	36725	36775	2
chr1	36775	36800	2.92
chr1	36800	36825	3.12
chr1	36825	36950	2
chr1	36950	36975	1.84
chr1	36975	37000	0.04
chr1	37650	37675	0.72
chr1	37675	37825	1
chr1	37825	37850	0.68
chr1	37875	37900	0.88
chr1	37900	38050	2
chr1	38050	38075	1.92
chr1	38775	38800	0.36
chr1	38800	38825	1.44
chr1	38825	38975	2
chr1	38975	39000	1
chr1	39025	39050	0.08
chr1	39050	39200	1
chr1	39200	39225	1.72
chr1	39225	39250	1.32
chr1	39250	39375	1
chr1	39375	39400	0.68
chr1	40500	40525	0.36
chr1	40525	40700	1
chr1	40700	40725	0.04
chr1	40950	40975	0.52
chr1	40975	41125	1
chr1	41125	41150	0.88
chr1	41175	41200	0.88
chr1	41200	41350	1
chr1	41350	41375	0.52
chr1	41375	41400	0.04
chr1	41400	41575	1
chr1	41575	41600	0.36
chr1	41625	41650	0.48
chr1	41650	41800	1
chr1	41800	41825	0.92
chr1	41900	41925	1.4
chr1	41925	41950	2.96
chr1	41950	42075	3
chr1	42075	42100	2.4
chr1	42100	42125	0.44
chr1	42300	42325	0.84
chr1	42325	42475	1
chr1	42475	42500	0.56
chr1	42950	42975	0.2
chr1	42975	43150	1
chr1	43150	43175	0.2
chr1	43200	43225	0.52
chr1	43225	43375	1
chr1	43375	43400	0.88
chr1	43600	43625	0.96
chr1	43625	43775	2
chr1	43775	43800	1.84
chr1	44075	44100	0.44
chr1	44100	44250	1
chr1	44250	44275	0.96
chr1	45025	45050	0.68
chr1	45050	45200	1
chr1	45200	45225	0.72
chr1	45275	45300	0.64
chr1	45300	45450	1
chr1	45450	45475	0.76
chr1	46000	46025	0.6
chr1	46025	46175	1
chr1	46175	46200	0.8
chr1	46325	46350	0.92
chr1	46350	46500	1
chr1	46500	46525	1.44
chr1	46525	46675	1
chr1	46675	46700	0.44
chr1	46825	46850	0.92
chr1	46850	46875	1.52
chr1	46875	46900	2
chr1	46900	46925	2.28
chr1	46925	47000	3
chr1	47000	47025	3.4
chr1	47025	47050	3.88
chr1	47050	47075	3
chr1	47075	47100	3.48
chr1	47100	47125	3.12
chr1	47125	47175	3
chr1	47175	47200	2.8
chr1	47200	47225	1.08
chr1	47225	47250	1
chr1	47250	47275	0.92
chr1	47575	47600	0.4
chr1	47600	47775	1
chr1	48675	48700	0.24
chr1	48700	48875	1
chr1	48875	48900	0.16
chr1	49525	49550	0.4
chr1	49550	49575	1
chr1	49575	49600	1.72
chr1	49600	49725	2
chr1	49725	49750	1
chr1	49750	49775	0.68
chr1	50250	50275	0.04
chr1	50275	50450	1
chr1	50450	50475	0.36
chr1	50975	51000	0.12
chr1	51000	51025	1.24
chr1	51025	51175	2
chr1	51175	51200	1.28
chr1	51200	51225	1.12
chr1	51225	51300	1
chr1	51300	51325	1.8
chr1	51325	51375	2
chr1	51375	51400	1.44
chr1	51400	51475	1
chr1	51475	51500	0.6
chr1	51675	51700	0.88
chr1	51700	51850	1
chr1	51850	51875	0.52
chr1	51950	51975	0.44
chr1	51975	52125	1
chr1	52125	52150	0.96
chr1	52575	52600	0.32
chr1	52600	52625	1
chr1	52625	52650	1.68
chr1	52650	52675	2
chr1	52675	52700	2.88
chr1	52700	52775	3
chr1	52775	52800	2.08
chr1	52800	52825	2.2
chr1	52825	52850	2
chr1	52850	52875	1.52
chr1	52875	52925	1
chr1	52925	52950	1.32
chr1	52950	52975	2
chr1	52975	53000	1.92
chr1	53000	53125	1
chr1	53125	53150	0.08
chr1	53500	53525	0.04
chr1	53525	53700	1
chr1	53700	53725	0.36
chr1	54050	54075	0.08
chr1	54075	54175	1
chr1	54175	54200	1.12
chr1	54200	54250	2
chr1	54250	54275	1.32
chr1	54275	54300	1
chr1	54300	54325	1.08
chr1	54325	54375	2
chr1	54375	54400	1.28
chr1	54400	54475	1
chr1	54475	54500	2.24
chr1	54500	54525	2.32
chr1	54525	54600	2
chr1	54600	54625	2.16
chr1	54625	54650	3
chr1	54650	54675	2.48
chr1	54675	54700	1.08
chr1	54700	54800	1
chr1	54800	54825	0.8
chr1	54825	54850	1.52
chr1	54850	54975	2
chr1	54975	55000	1.84
chr1	55000	55025	0.88
chr1	55100	55125	0.72
chr1	55125	55275	1
chr1	55275	55300	0.68
chr1	55400	55425	0.24
chr1	55425	55500	1
chr1	55500	55525	1.64
chr1	55525	55600	2
chr1	55600	55625	1.16
chr1	55625	55675	1
chr1	55675	55700	0.76
chr1	55700	55725	0.92
chr1	55725	55875	1
chr1	55875	55900	0.48
chr1	56050	56075	1.24
chr1	56075	56225	2
chr1	56225	56250	1.56
chr1	56275	56300	0.48
chr1	56300	56325	1
chr1	56325	56350	1.56
chr1	56350	56450	2
chr1	56450	56475	1.92
chr1	56475	56500	1
chr1	56500	56525	0.84
chr1	56700	56725	0.32
chr1	56725	56900	1
chr1	56900	56925	0.08
chr1	57450	57475	0.76
chr1	57475	57625	1
chr1	57625	57650	0.64
chr1	58375	58400	0.12
chr1	58400	58525	1
chr1	58525	58550	1.72
chr1	58550	58575	2
chr1	58575	58600	1.28
chr1	58600	58700	1
chr1	58700	58725	0.68
chr1	59000	59025	0.84
chr1	59025	59125	1
chr1	59125	59150	2.28
chr1	59150	59175	3
chr1	59175	59200	2.56
chr1	59200	59225	2
chr1	59225	59250	2.12
chr1	59250	59300	3
chr1	59300	59325	2.52
chr1	59325	59425	1
chr1	59425	59450	0.28
chr1	59875	59900	0.08
chr1	59900	60000	1
chr1	60000	60025	1.64
chr1	60025	60075	2
chr1	60075	60100	1.32
chr1	60100	60175	1
chr1	60175	60200	0.76
chr1	60525	60550	0.4
chr1	60550	60725	1
chr1	61075	61100	0.52
chr1	61100	61250	1
chr1	61250	61275	0.88
chr1	61575	61600	0.32
chr1	61600	61625	1
chr1	61625	61650	1.2
chr1	61650	61775	2
chr1	61775	61800	1.08
chr1	61800	61825	1
chr1	61825	61850	0.2
chr1	61875	62050	1
chr1	62050	62075	0.4
chr1	62325	62350	0.24
chr1	62350	62450	1
chr1	62450	62475	2.68
chr1	62475	62525	3
chr1	62525	62550	2.16
chr1	62550	62625	2
chr1	62625	62650	1.12
chr1	62700	62725	0.76
chr1	62725	62900	1
chr1	62900	62925	1.32
chr1	62925	62950	2.96
chr1	62950	63075	3
chr1	63075	63100	2.04
chr1	63100	63125	0.52
chr1	63125	63150	0.84
chr1	63150	63325	3
chr1	63325	63350	0.36
chr1	63525	63575	1
chr1	63575	63600	1.64
chr1	63600	63700	2
chr1	63700	63725	1.6
chr1	63725	63750	2
chr1	63750	63775	1.76
chr1	63775	63900	1
chr1	63900	63925	1.96
chr1	63925	64000	2
chr1	64000	64025	2.12
chr1	64025	64075	3
chr1	64075	64100	2.04
chr1	64100	64200	1
chr1	64200	64225	0.28
chr1	64525	64550	0.12
chr1	64550	64725	1
chr1	64725	64750	0.28
chr1	64750	64775	0.88
chr1	64775	64900	1
chr1	64900	64925	1.8
chr1	64925	64950	1.52
chr1	64950	65075	1
chr1	65075	65100	0.6
chr1	65175	65200	0.68
chr1	65200	65350	1
chr1	65350	65375	1.64
chr1	65375	65475	1
chr1	65475	65500	1.68
chr1	65500	65525	2
chr1	65525	65550	1.48
chr1	65550	65650	1
chr1	65650	65675	0.72
chr1	65675	65700	0.92
chr1	65700	65800	2
chr1	65800	65825	2.4
chr1	65825	65850	4
chr1	65850	65875	3.6
chr1	65875	65900	2.28
chr1	65900	66000	2
chr1	66000	66025	0.4
chr1	67200	67225	0.76
chr1	67225	67375	1
chr1	67375	67400	0.64
chr1	67825	67850	0.32
chr1	67850	67875	1.96
chr1	67875	68025	2
chr1	68025	68050	0.52
chr1	68250	68275	0.12
chr1	68275	68450	1
chr1	68450	68475	0.28
chr1	68675	68700	0.48
chr1	68700	68850	1
chr1	68850	68875	0.92
chr1	68950	68975	0.44
chr1	68975	69025	1
chr1	69025	69050	1.68
chr1	69050	69125	2
chr1	69125	69150	1.96
chr1	69150	69175	1
chr1	69175	69200	2.56
chr1	69200	69225	2.72
chr1	69225	69350	2
chr1	69350	69375	1.24
chr1	69450	69475	0.24
chr1	69475	69650	1
chr1	69650	69675	0.16
chr1	69700	69725	0.48
chr1	69725	69875	1
chr1	69875	69900	0.92
chr1	69900	70075	1
chr1	70075	70100	0.4
chr1	70600	70625	0.6
chr1	70625	70775	1
chr1	70775	70800	0.8
chr1	72825	72850	0.04
chr1	72850	73025	1
chr1	73025	73050	0.36
chr1	73575	73600	0.52
chr1	73600	73750	1
chr1	73750	73775	0.88
chr1	77025	77050	0.4
chr1	77050	77175	1
chr1	77175	77200	1.8
chr1	77200	77225	2
chr1	77225	77350	1
chr1	77350	77375	0.6
chr1	78450	78475	0.12
chr1	78475	78650	1
chr1	78650	78675	0.28
chr1	78725	78750	0.28
chr1	78750	78800	1
chr1	78800	78825	1.44
chr1	78825	78850	2.04
chr1	78850	78875	3.76
chr1	78875	78900	4.72
chr1	78900	78925	5
chr1	78925	78950	4.12
chr1	78950	78975	4
chr1	78975	79000	3.96
chr1	79000	79025	3
chr1	79025	79050	2
chr1	79050	79075	0.68
chr1	79075	79100	0.6
chr1	79100	79250	1
chr1	79250	79275	0.8
chr1	79550	79575	0.2
chr1	79575	79750	1
chr1	79750	79775	0.2
chr1	80300	80325	0.48
chr1	80325	80475	1
chr1	80475	80500	0.92
chr1	80550	80575	0.24
chr1	80575	80625	1
chr1	80625	80650	1.88
chr1	80650	80750	2
chr1	80750	80775	1.16
chr1	80775	80800	1
chr1	80800	80825	0.52
chr1	81075	81100	0.72
chr1	81100	81250	1
chr1	81250	81275	0.68
chr1	81400	81425	0.08
chr1	81425	81550	1
chr1	81550	81575	1.12
chr1	81575	81600	2
chr1	81600	81625	1.32
chr1	81625	81750	1
chr1	81750	81775	0.28
chr1	83150	83175	0.16
chr1	83175	83350	1
chr1	83350	83375	0.24
chr1	83500	83525	0.96
chr1	83525	83575	1
chr1	83575	83675	2
chr1	83675	83700	1.44
chr1	83700	83750	1
chr1	83750	83775	0.4
chr1	84475	84500	0.56
chr1	84500	84575	1
chr1	84575	84600	1.36
chr1	84600	84650	2
chr1	84650	84675	1.84
chr1	84675	84775	1
chr1	84775	84800	0.04
chr1	84925	84950	0.84
chr1	84950	85100	1
chr1	85100	85125	0.56
chr1	85750	85775	0.28
chr1	85775	85950	1
chr1	85950	85975	0.12
chr1	86750	86775	0.56
chr1	86775	86825	1
chr1	86825	86850	1.52
chr1	86850	86900	2
chr1	86900	86925	2.8
chr1	86925	86950	2.84
chr1	86950	87000	2
chr1	87000	87025	1.88
chr1	87025	87050	1.96
chr1	87050	87075	2
chr1	87075	87100	1.6
chr1	87100	87200	1
chr1	87200	87225	0.44
chr1	87675	87700	0.36
chr1	87700	87725	1
chr1	87725	87750	1.12
chr1	87750	87875	2
chr1	87875	87900	1.04
chr1	87900	87925	1
chr1	87925	87950	0.28
chr1	88000	88025	1.64
chr1	88025	88075	2
chr1	88075	88100	2.44
chr1	88100	88175	3
chr1	88175	88200	2.16
chr1	88200	88250	1
chr1	88250	88275	0.96
chr1	89000	89025	0.56
chr1	89025	89050	1.4
chr1	89050	89100	2
chr1	89100	89125	2.28
chr1	89125	89150	4.6
chr1	89150	89175	5.88
chr1	89175	89200	6.36
chr1	89200	89225	7.52
chr1	89225	89250	8.2
chr1	89250	89275	9.2
chr1	89275	89300	11.6
chr1	89300	89325	10.92
chr1	89325	89350	9.52
chr1	89350	89375	8.88
chr1	89375	89400	7.92
chr1	89400	89425	6.72
chr1	89425	89450	6
#bedGraph section chr1:89450-378336
chr1	89450	89475	4.4
chr1	89475	89525	3
chr1	89525	89550	3.08
chr1	89550	89575	3.76
chr1	89575	89600	3
chr1	89600	89625	4.16
chr1	89625	89675	4
chr1	89675	89700	3.2
chr1	89700	89725	3.48
chr1	89725	89750	3.32
chr1	89750	89775	3
chr1	89775	89800	2.04
chr1	89800	89875	2
chr1	89875	89900	1.92
chr1	89900	89975	1
chr1	89975	90000	0.28
